X,Y,Z
-3383.7691961011496,-313.4899062779658,0.0
-3383.7760388639576,-313.4971962738916,0.0
-3383.7833725950213,-313.5039908817557,0.0
-3383.791255898462,-313.51013730323314,0.0
-3383.79974034262,-313.51541908483455,0.0
-3383.80884528137,-313.5195316728785,0.0
-3383.8185035696943,-313.5220654466861,0.0
-3384.0080429742034,-313.5024060110377,0.0
-3383.9981024005983,-313.5034945860608,0.0
-3383.9881621695313,-313.5045862845166,0.0
-3383.978222281985,-313.50568110629735,0.0
-3383.968282738939,-313.506779051295,0.0
-3383.9583435413756,-313.5078801194011,0.0
-3383.9484046902758,-313.50898431050706,0.0
-3383.9384661866216,-313.51009162450356,0.0
-3383.928528031393,-313.51120206128167,0.0
-3383.918590225573,-313.51231562073144,0.0
-3383.9086527701406,-313.5134323027432,0.0
-3383.8987156660783,-313.51455210720644,0.0
-3383.888778914368,-313.5156750340106,0.0
-3383.8788425159883,-313.5168010830451,0.0
-3383.8689064719224,-313.51793025419846,0.0
-3383.85897078315,-313.51906254735945,0.0
-3383.8490354506534,-313.52019796241603,0.0
-3383.8391004754126,-313.52133649925617,0.0
-3383.5721041795364,-313.0679967812801,0.0
-3383.6298162133303,-313.16885320619343,0.0
-3383.70064679579,-313.3593281418696,0.0
-3383.745695544367,-313.45735344030913,0.0
-3383.6577258372463,-313.2322729765438,0.0
-3383.6298162133303,-313.16885320619343,0.0
-3383.8310405226493,-313.522032438198,0.0
-3385.3484154251555,-312.89309675797153,0.0
-3385.3529386009322,-312.8841811784091,0.0
-3385.3581597960765,-312.87565558169644,0.0
-3385.3640456127578,-312.86757450255817,0.0
-3385.370558401835,-312.8599896323232,0.0
-3385.3776565036833,-312.8529494882769,0.0
-3385.385294514674,-312.84649910331586,0.0
-3385.393423577603,-312.84067973789126,0.0
-3385.4019916942075,-312.8355286160827,0.0
-3385.410944057782,-312.8310786874909,0.0
-3385.4202234037502,-312.827358416473,0.0
-3385.429770375965,-312.8243916000677,0.0
-3385.4395239063833,-312.8221972157755,0.0
-3385.4494216056955,-312.8207893001673,0.0
-3385.308349819345,-313.00613776849167,0.0
-3385.3111834655942,-312.99654768753913,0.0
-3385.314110718274,-312.98698576328246,0.0
-3385.3171312976847,-312.9774529093673,0.0
-3385.320244915208,-312.96795003666153,0.0
-3385.3234512733366,-312.95847805316845,0.0
-3385.326750065702,-312.9490378639398,0.0
-3385.330140977104,-312.93963037098945,0.0
-3385.3336236835376,-312.93025647320695,0.0
-3385.3371978522305,-312.92091706627207,0.0
-3385.3408631416696,-312.9116130425687,0.0
-3385.292776227122,-313.0705086100163,0.0
-3385.2948238750814,-313.06072055050316,0.0
-3385.2969801506224,-313.0509558463608,0.0
-3385.2992447875417,-313.04121570309593,0.0
-3385.3016175062576,-313.0315013231829,0.0
-3385.3040980138444,-313.02181390591574,0.0
-3385.292776227122,-313.0705086100163,0.0
-3385.2948238750814,-313.06072055050316,0.0
-3385.2969801506224,-313.0509558463608,0.0
-3385.2992447875417,-313.04121570309593,0.0
-3385.3016175062576,-313.0315013231829,0.0
-3385.3040980138444,-313.02181390591574,0.0
-3385.289112508029,-313.08948254405186,0.0
-3385.287357114986,-313.0993273004539,0.0
-3385.285758511598,-313.10919848246533,0.0
-3385.284366446817,-313.11910108080707,0.0
-3385.2830712067266,-313.12901685457257,0.0
-3385.281826811343,-313.1389392512372,0.0
-3385.280615539232,-313.14886589928597,0.0
-3385.2794284091283,-313.15879566971824,0.0
-3385.2782696003537,-313.16872870279207,0.0
-3385.2771682942634,-313.17866772859264,0.0
-3385.2760299866386,-313.18860263322836,0.0
-3385.2747020192314,-313.19851344840805,0.0
-3385.273102925837,-313.2083838249151,0.0
-3385.2704807585606,-313.22228942099946,0.0
-3385.268488143239,-313.2320888313823,0.0
-3385.2663861639553,-313.241865366697,0.0
-3385.2641750831167,-313.25161780645305,0.0
-3385.261855176752,-313.2613449331681,0.0
-3385.2594267344757,-313.2710455325198,0.0
-3385.2568900594515,-313.28071839349747,0.0
-3385.2542454683553,-313.29036230855314,0.0
-3385.251493291333,-313.2999760737527,0.0
-3385.2486338719646,-313.3095584889255,0.0
-3385.2425735674833,-313.326435170444,0.0
-3385.2385220546266,-313.3355769472754,0.0
-3385.234086824561,-313.34453857939593,0.0
-3385.2292151531406,-313.3532702418179,0.0
-3385.2238438334334,-313.3617032939372,0.0
-3385.2178981539087,-313.3697406568344,0.0
-3385.2112921770727,-313.3772430591265,0.0
-3385.2039350681293,-313.38400737413684,0.0
-3385.1957513008065,-313.38973792755223,0.0
-3385.186730851055,-313.39401975302223,0.0
-3384.996834945506,-313.40986981067135,0.0
-3385.006804888203,-313.4090950579375,0.0
-3385.016775073848,-313.40832343795665,0.0
-3385.0267455014546,-313.407554950805,0.0
-3385.0367161700415,-313.40678959655827,0.0
-3385.0466870786213,-313.40602737529224,0.0
-3385.0566582262118,-313.40526828708204,0.0
-3385.0666296118275,-313.4045123320026,0.0
-3385.076601234484,-313.4037595101286,0.0
-3385.0865730931964,-313.4030098215344,0.0
-3385.0965451869815,-313.40226326629397,0.0
-3385.1065175148533,-313.40151984448096,0.0
-3385.1164900758276,-313.40077955616897,0.0
-3385.1264628689205,-313.4000424014308,0.0
-3385.1364358931464,-313.39930838033956,0.0
-3385.1464091475214,-313.3985774929675,0.0
-3385.1563826310608,-313.39784973938674,0.0
-3385.1663563427787,-313.3971251196693,0.0
-3385.344601447815,-312.9021174384795,0.0
-3385.3066049638796,-313.01193075506507,0.0
-3385.2723460073385,-313.21224050627325,0.0
-3385.246267618134,-313.316922245364,0.0
-3385.2909472023366,-313.0794277837543,0.0
-3385.3066049638796,-313.01193075506507,0.0
-3385.174405468502,-313.3963134888109,0.0
-3384.566229160149,-312.95404314346496,0.0
-3384.5603795913557,-312.9459357873621,0.0
-3384.55390083432,-312.9383218274651,0.0
-3384.5468343309763,-312.93124996713374,0.0
-3384.5392252828324,-312.924765442141,0.0
-3384.5311223618287,-312.9189097313174,0.0
-3384.522577399008,-312.9137202912291,0.0
-3384.513645052971,-312.90923031658315,0.0
-3384.5043824602503,-312.90546852789475,0.0
-3384.4948488698296,-312.90245898777414,0.0
-3384.485105264154,-312.9002209470075,0.0
-3384.4752139690477,-312.8987687214183,0.0
-3384.465238255044,-312.8981116002945,0.0
-3384.4552419326715,-312.89825378696867,0.0
-3384.6233207615546,-313.0595138591981,0.0
-3384.61903585381,-313.05047844170014,0.0
-3384.614662830733,-313.04148534029343,0.0
-3384.610202110168,-313.0325354142724,0.0
-3384.605654118338,-313.02362951880605,0.0
-3384.601019289806,-313.01476850485597,0.0
-3384.5962980674317,-313.00595321909583,0.0
-3384.5914909023286,-312.9971845038296,0.0
-3384.5865982538253,-312.98846319691137,0.0
-3384.5816205894143,-312.97979013166554,0.0
-3384.576558384715,-312.97116613680697,0.0
-3384.648677152908,-313.1206955184666,0.0
-3384.645138091114,-313.1113427641761,0.0
-3384.6414953304256,-313.10202990930975,0.0
-3384.63774932056,-313.09275810359117,0.0
-3384.633900523984,-313.08352849167557,0.0
-3384.629949415851,-313.07434221300997,0.0
-3384.648677152908,-313.1206955184666,0.0
-3384.645138091114,-313.1113427641761,0.0
-3384.6414953304256,-313.10202990930975,0.0
-3384.63774932056,-313.09275810359117,0.0
-3384.633900523984,-313.08352849167557,0.0
-3384.629949415851,-313.07434221300997,0.0
-3384.6552356326397,-313.13887295926514,0.0
-3384.658494748884,-313.1483269951576,0.0
-3384.661603061003,-313.15783142375005,0.0
-3384.6645121935117,-313.1673988814228,0.0
-3384.667327710736,-313.1769943532203,0.0
-3384.6700940227647,-313.18660424360485,0.0
-3384.672828269811,-313.19622346471164,0.0
-3384.675539149867,-313.2058495100077,0.0
-3384.678222555777,-313.2154831654169,0.0
-3384.680850081259,-313.2251316481376,0.0
-3384.6835135233473,-313.23477032805823,0.0
-3384.6863606048346,-313.244355831799,0.0
-3384.6894692762767,-313.253859388709,0.0
-3384.6942137116644,-313.2671909938837,0.0
-3384.6977001632176,-313.2765634863612,0.0
-3384.7012911155553,-313.2858964398582,0.0
-3384.704986120389,-313.2951886892603,0.0
-3384.708784716438,-313.3044390745348,0.0
-3384.7126864294905,-313.3136464408752,0.0
-3384.716690772462,-313.32280963884534,0.0
-3384.7207972454544,-313.33192752452305,0.0
-3384.7250053358216,-313.34099895964283,0.0
-3384.7293145182302,-313.35002281173826,0.0
-3384.7379158034364,-313.3657570915846,0.0
-3384.743334438839,-313.3741609734512,0.0
-3384.74910425669,-313.3823274486991,0.0
-3384.755269627126,-313.39019912694874,0.0
-3384.761882362099,-313.3976984055552,0.0
-3384.7690012343387,-313.40471780477327,0.0
-3384.776689571625,-313.411106422769,0.0
-3384.7850056490265,-313.4166495145239,0.0
-3384.7939782826343,-313.42104327557723,0.0
-3384.8035530990574,-313.42387619519025,0.0
-3384.993612225741,-313.41012091853395,0.0
-3384.983642606034,-313.410899816524,0.0
-3384.973673231561,-313.41168184708886,0.0
-3384.963704103308,-313.4124670101512,0.0
-3384.9537352222565,-313.41325530563364,0.0
-3384.943766589393,-313.41404673345835,0.0
-3384.9337982056995,-313.41484129354717,0.0
-3384.923830072163,-313.4156389858215,0.0
-3384.9138621897655,-313.41643981020286,0.0
-3384.903894559492,-313.41724376661193,0.0
-3384.8939271823265,-313.4180508549695,0.0
-3384.8839600592523,-313.4188610751958,0.0
-3384.873993191256,-313.41967442721085,0.0
-3384.8640265793188,-313.4204909109344,0.0
-3384.854060224426,-313.42131052628577,0.0
-3384.8440941275608,-313.4221332731841,0.0
-3384.834128289708,-313.422959151548,0.0
-3384.8241627118523,-313.4237881612961,0.0
-3384.5713943696023,-312.9623641837411,0.0
-3384.62594186614,-313.064966658918,0.0
-3384.6908144423273,-313.2575522798538,0.0
-3384.732792826747,-313.35693117159684,0.0
-3384.6518656435537,-313.1292237374622,0.0
-3384.62594186614,-313.064966658918,0.0
-3384.8160850142253,-313.4242331001791,0.0
-3386.3522857486537,-312.8427917977581,0.0
-3386.3570840097864,-312.834021200963,0.0
-3386.3625678242297,-312.82566210668233,0.0
-3386.3687021142855,-312.8177679845932,0.0
-3386.3754476414306,-312.81038933013764,0.0
-3386.382761257312,-312.80357334152353,0.0
-3386.3905961797454,-312.7973636178177,0.0
-3386.3989022919654,-312.79179988006075,0.0
-3386.4076264631994,-312.7869177171873,0.0
-3386.4167128885238,-312.7827483583789,0.0
-3386.426103445824,-312.77931847330353,0.0
-3386.4357380675806,-312.77665000152086,0.0
-3386.4455551250926,-312.7747600121439,0.0
-3386.455491822694,-312.77366059465476,0.0
-3386.3087239634283,-312.95453209351723,0.0
-3386.3118544891895,-312.94503477746474,0.0
-3386.315077700433,-312.9355685156353,0.0
-3386.3183932891793,-312.926134212534,0.0
-3386.321800938623,-312.91673276961217,0.0
-3386.3253003231616,-312.9073650851814,0.0
-3386.3288911084273,-312.89803205432776,0.0
-3386.3325729513203,-312.88873456882584,0.0
-3386.3363455000376,-312.8794735170541,0.0
-3386.340208394111,-312.87024978390986,0.0
-3386.34416126444,-312.8610642507242,0.0
-3386.291155980122,-313.0183874611527,0.0
-3386.2935070449003,-313.0086678178668,0.0
-3386.2959659583667,-312.99897489695707,0.0
-3386.2985324169554,-312.9893098950683,0.0
-3386.301206103822,-312.9796740053981,0.0
-3386.3039866888867,-312.9700684175505,0.0
-3386.291155980122,-313.0183874611527,0.0
-3386.2935070449003,-313.0086678178668,0.0
-3386.2959659583667,-312.99897489695707,0.0
-3386.2985324169554,-312.9893098950683,0.0
-3386.301206103822,-312.9796740053981,0.0
-3386.3039866888867,-312.9700684175505,0.0
-3386.2869039464995,-313.0372382760012,0.0
-3386.2848432320034,-313.0470236778384,0.0
-3386.2829384094866,-313.0568403686391,0.0
-3386.2812390486274,-313.0666948838957,0.0
-3386.2796360558696,-313.0765655794374,0.0
-3386.2780836772517,-313.08644447593804,0.0
-3386.2765642736676,-313.0963286518955,0.0
-3386.275068903307,-313.10621669953923,0.0
-3386.2736017391085,-313.11610888903584,0.0
-3386.2721918634056,-313.1260088566859,0.0
-3386.2707451322344,-313.135903554422,0.0
-3386.269109582202,-313.1457682759614,0.0
-3386.267204294967,-313.15558414640816,0.0
-3386.264150933957,-313.1694014670683,0.0
-3386.2618545221853,-313.1791341672409,0.0
-3386.259449510764,-313.188840602206,0.0
-3386.2569361999313,-313.1985195602247,0.0
-3386.254314903445,-313.2081698329879,0.0
-3386.2515859485457,-313.2177902157676,0.0
-3386.248749675912,-313.22737950756726,0.0
-3386.2458064396214,-313.2369365112716,0.0
-3386.2427566071024,-313.2464600337964,0.0
-3386.2396005590936,-313.25594888623675,0.0
-3386.233018323618,-313.2726289295708,0.0
-3386.2286844625496,-313.2816402828711,0.0
-3386.2239726723587,-313.2904596450473,0.0
-3386.218831803953,-313.2990355754993,0.0
-3386.213200815689,-313.30729750109884,0.0
-3386.207008051316,-313.31514606636694,0.0
-3386.2001719462296,-313.3224393946445,0.0
-3386.192608026785,-313.3289716325611,0.0
-3386.1842499986733,-313.3344448999697,0.0
-3386.1751007480907,-313.33844411949997,0.0
-3385.9848037639445,-313.3483807736874,0.0
-3385.9947929787068,-313.3479164595599,0.0
-3386.0047823388713,-313.34745528422565,0.0
-3386.0147718434505,-313.34699724773014,0.0
-3386.0247614914597,-313.3465423501186,0.0
-3386.0347512819108,-313.34609059143605,0.0
-3386.0447412138196,-313.345641971727,0.0
-3386.054731286198,-313.3451964910357,0.0
-3386.064721498061,-313.34475414940624,0.0
-3386.074711848421,-313.3443149468822,0.0
-3386.0847023362926,-313.343878883507,0.0
-3386.094692960689,-313.3434459593236,0.0
-3386.1046837206236,-313.34301617437495,0.0
-3386.1146746151107,-313.34258952870323,0.0
-3386.1246656431626,-313.3421660223508,0.0
-3386.1346568037948,-313.3417456553593,0.0
-3386.1446480960194,-313.3413284277703,0.0
-3386.15463951885,-313.34091433962504,0.0
-3386.34819307428,-312.8516895006331,0.0
-3386.306799790896,-312.96026801315577,0.0
-3386.2663278003447,-313.1594154221603,0.0
-3386.237006438051,-313.2632354905276,0.0
-3386.2890504549932,-313.0272454381095,0.0
-3386.306799790896,-312.96026801315577,0.0
-3386.1627099926764,-313.3403534280682,0.0
-3385.5685824167995,-312.87938281729447,0.0
-3385.562987815205,-312.87109746207955,0.0
-3385.5567489851624,-312.8632856967382,0.0
-3385.549905833894,-312.8559974899103,0.0
-3385.5425021342157,-312.8492794612478,0.0
-3385.5345852445384,-312.84317458320805,0.0
-3385.5262058059393,-312.83772190617697,0.0
-3385.5174174182293,-312.83295630867974,0.0
-3385.508276297099,-312.8289082742773,0.0
-3385.498840914528,-312.8256036965755,0.0
-3385.4891716247666,-312.8230637135943,0.0
-3385.479330278271,-312.82130457255687,0.0
-3385.4693798260732,-312.8203375259626,0.0
-3385.4593839171125,-312.8201687596096,0.0
-3385.622366277254,-312.98657805591523,0.0
-3385.618364442435,-312.977413748968,0.0
-3385.6142732188814,-312.9682889972683,0.0
-3385.6100929975128,-312.9592046726898,0.0
-3385.605824177749,-312.95016164324323,0.0
-3385.6014671674793,-312.94116077299356,0.0
-3385.597022383017,-312.93220292197765,0.0
-3385.592490249062,-312.9232889461217,0.0
-3385.587871198663,-312.9144196971595,0.0
-3385.5831656731716,-312.90559602255126,0.0
-3385.5783741222026,-312.89681876540277,0.0
-3385.645807662095,-313.0485187008105,0.0
-3385.6425611815785,-313.0390604062785,0.0
-3385.639209811461,-313.0296387668493,0.0
-3385.6357539654878,-313.0202549456764,0.0
-3385.6321940703024,-313.0109101012441,0.0
-3385.628530565392,-313.0016053872254,0.0
-3385.645807662095,-313.0485187008105,0.0
-3385.6425611815785,-313.0390604062785,0.0
-3385.639209811461,-313.0296387668493,0.0
-3385.6357539654878,-313.0202549456764,0.0
-3385.6321940703024,-313.0109101012441,0.0
-3385.628530565392,-313.0016053872254,0.0
-3385.651797653469,-313.0668913166754,0.0
-3385.6547611740066,-313.07644213754963,0.0
-3385.6575723961596,-313.08603863676046,0.0
-3385.660182574854,-313.09569194010487,0.0
-3385.6626983123115,-313.1053703326006,0.0
-3385.6651644199587,-313.1150616064341,0.0
-3385.66759818795,-313.1247612092598,0.0
-3385.670008388022,-313.1344669062637,0.0
-3385.6723908905647,-313.1441793552574,0.0
-3385.6747170785825,-313.1539048865168,0.0
-3385.6770794706986,-313.16362173671934,0.0
-3385.6796270671557,-313.17329114762435,0.0
-3385.682438675568,-313.18288678674924,0.0
-3385.686766204903,-313.1963594944776,0.0
-3385.6899594867728,-313.20583588147764,0.0
-3385.693258448535,-313.21527599858285,0.0
-3385.696662678353,-313.2246786673008,0.0
-3385.7001717512453,-313.23404271381406,0.0
-3385.7037852291455,-313.24336696912684,0.0
-3385.70750266095,-313.2526502692108,0.0
-3385.7113235825805,-313.26189145515025,0.0
-3385.715247517037,-313.27108937328705,0.0
-3385.7192739744605,-313.2802428753648,0.0
-3385.727381765136,-313.29623704304663,0.0
-3385.732536419881,-313.30480537862144,0.0
-3385.738049470513,-313.3131473441411,0.0
-3385.743967050541,-313.321206956892,0.0
-3385.750343360285,-313.32890826311154,0.0
-3385.7572404866514,-313.33614566286803,0.0
-3385.7647264198126,-313.3427702968068,0.0
-3385.7728660851903,-313.34856933613185,0.0
-3385.7816977332127,-313.3532400195146,0.0
-3385.791179814718,-313.3563693442662,0.0
-3385.981574793646,-313.34853153394386,0.0
-3385.9715857728,-313.34900000136736,0.0
-3385.9615968996477,-313.34947160747714,0.0
-3385.951608175175,-313.3499463522266,0.0
-3385.9416196003667,-313.3504242355689,0.0
-3385.9316311762113,-313.3509052574568,0.0
-3385.9216429036924,-313.351389417843,0.0
-3385.911654783799,-313.3518767166793,0.0
-3385.9016668175145,-313.3523671539181,0.0
-3385.891679005827,-313.35286072951055,0.0
-3385.881691349721,-313.3533574434082,0.0
-3385.8717038501836,-313.3538572955618,0.0
-3385.861716508202,-313.35436028592204,0.0
-3385.85172932476,-313.3548664144394,0.0
-3385.841742300845,-313.35537568106383,0.0
-3385.8317554374426,-313.35588808574505,0.0
-3385.8217687355386,-313.3564036284324,0.0
-3385.81178219612,-313.356922309075,0.0
-3385.5734863445437,-312.8878604698387,0.0
-3385.624816532644,-312.99210973401097,0.0
-3385.6836683425317,-313.1866197260561,0.0
-3385.7225357514176,-313.2872560684432,0.0
-3385.6487293839755,-313.05714195617554,0.0
-3385.624816532644,-312.99210973401097,0.0
-3385.8036945682807,-313.3571158174495,0.0
-3387.357234959633,-312.8237313997422,0.0
-3387.3623036641143,-312.81511427070046,0.0
-3387.3680447926204,-312.8069297657356,0.0
-3387.374421621521,-312.79923023774904,0.0
-3387.3813933608726,-312.7920649374444,0.0
-3387.3889154153353,-312.7854796982913,0.0
-3387.39693966943,-312.7795166433474,0.0
-3387.4054147953148,-312.7742139158149,0.0
-3387.4142865811054,-312.7696054350539,0.0
-3387.4234982776497,-312.76572067961433,0.0
-3387.4329909615244,-312.7625844986738,0.0
-3387.4427039119487,-312.7602169530878,0.0
-3387.452574999186,-312.75863318706865,0.0
-3387.462541081963,-312.75784333131406,0.0
-3387.3102191382063,-312.93406287922085,0.0
-3387.313643514898,-312.92466751610834,0.0
